1.169261293682608517e-31,1.232090505059306104e-02,1.816896961243666054e-33,1.233371641485192793e-01,1.389589481314442610e-32,4.158759708002379707e-02,7.722329503046548057e-31,7.604651014876483150e-02,1.257327202697761439e-30,3.666367309924863137e-04,3.708420007403081819e-32,4.299536588324280595e-02,2.348095168558303501e-31,6.328689183435823318e-02,6.068244777488871259e-33,2.058962834609899192e-02,1.013105296035136293e-32,5.157123942355194314e-04,9.543722801368506626e-33,2.612846495016494033e-02,3.993474326717439764e-31,5.373321741182866124e-02,8.166726352071375694e-34,5.146760475851503563e-02,2.170497361850861949e-31,2.696973936491839710e-02,8.251832905290586747e-31,4.905548493234429021e-03,6.673924251604504901e-32,1.025501326792166738e-03,2.690851744056810321e-32
6.693792731790585869e-04,2.390922549233965963e-32,3.978176577228176303e-02,6.687954031554140842e-33,1.339074430048762254e-01,2.056463075327267421e-31,3.364511732402297056e-04,6.485303354804532425e-31,7.565544094971853040e-02,2.025450675598059327e-32,3.139724687080591714e-02,2.912854615243971614e-31,3.523517436265953800e-03,3.951282312008172696e-32,4.817683849029148063e-02,1.178711768131144116e-31,5.242381936666677678e-02,9.104327735763294108e-32,1.482252931145688034e-02,2.483901656348647616e-31,8.082045864292492117e-04,1.325418791391208557e-31,2.374065410355094552e-02,2.419435388856230538e-31,4.871869458376793666e-02,4.716860537555730513e-31,4.890361707887271037e-02,1.716251148483706643e-31,2.829079619507425536e-02,2.079056229418448080e-32,6.968072072784003285e-03
6.567899923620482916e-32,5.213264283973628038e-03,3.301425298640665385e-32,8.168818755848680779e-02,1.984379595609130694e-31,9.075207166658999514e-02,9.037287371164418912e-32,2.362050131889252211e-02,8.241287811645633493e-32,2.892131885889516127e-02,1.622356355096964881e-31,6.328689183435823318e-02,3.899136529930457234e-32,1.037839614424359430e-02,2.616685271306018638e-31,1.039165658247502566e-02,2.411838569971756097e-33,4.829120624386849109e-02,6.561042520903958100e-31,4.443547700163967551e-02,4.161181018769366413e-31,1.159126221003716622e-02,2.139665474601203728e-31,8.949025111101182499e-04,4.753151868382750074e-32,2.128351470956760944e-02,2.143177124390764425e-31,4.435611767171663417e-02,2.117137738331286005e-32,4.667335673505288579e-02,6.006963090068374096e-32
2.418574307669013417e-04,1.914092340626004553e-32,1.994936910831266591e-02,1.492050961030613901e-31,1.156188147351648737e-01,4.899738951067192737e-33,2.791002534514456374e-02,2.337448011692392864e-31,6.540264672361954801e-02,1.452984991497167421e-31,1.008980738003264409e-04,1.712278535550590037e-32,4.817683849029150839e-02,2.681586689942508507e-31,4.418360548599603588e-02,2.815973710711079772e-31,2.407661374997486798e-03,4.035753930336537644e-31,1.579958613501553089e-02,4.388685240818797582e-31,4.645158774300495869e-02,1.762265906896073541e-31,3.865277986362340712e-02,9.264983813392356685e-33,9.712401763101494168e-03,6.261886075640426822e-33,8.365820934100097559e-04,2.185939231509205849e-33,1.891874883133884064e-02,7.002601144716994420e-32,4.049478026077429904e-02
1.805683341469289721e-32,2.171389414506502604e-03,6.588672770391751914e-32,4.909795017616205154e-02,6.796874010297992267e-33,1.129844174720241179e-01,1.729289033467277719e-31,2.126125663189122600e-05,4.353374607741085546e-31,6.678574445106559565e-02,3.701987667398884670e-32,2.058962834609897458e-02,1.130193494413770208e-31,1.039165658247500831e-02,2.195315596382734166e-31,5.143094162037643163e-02,5.004634452593229422e-31,2.911285523936221753e-02,1.800109579460601813e-31,1.777432137266192025e-04,2.036545439375512141e-31,1.931516483981442558e-02,2.954285176385059645e-32,4.402104519069002797e-02,5.212194765951826533e-32,3.442918601793990702e-02,6.867876986090303136e-32,8.594802102106219657e-03,1.088533977495596203e-31,7.031004358061390203e-04,1.582756669738745697e-31
8.781578186129922680e-05,1.481841545098789040e-32,9.605534037653176357e-03,1.883914658209379167e-32,8.527671758155548620e-02,1.190530809598268333e-32,6.951213733931736749e-02,7.537526955593784815e-31,2.346418950437067358e-02,2.314007224618343863e-31,2.810417089607927452e-02,3.510869469393979062e-34,5.242381936666681147e-02,7.281498677232269729e-33,2.407661374997488099e-03,5.396135438163793064e-31,2.291200367052852876e-02,2.488996541012798182e-31,4.734009654482140839e-02,3.398609279257626361e-31,1.882633951217090734e-02,7.664786363210266199e-32,2.363976622301161828e-04,1.265529867812260872e-32,2.139267187255144628e-02,1.087850336025380743e-31,4.155471368788339614e-02,2.095436944649514423e-31,3.128693890540857475e-02,1.267988428504195544e-31,7.924675140590194816e-03
3.219658426789430706e-33,8.926692827303876190e-04,2.335976901915307828e-32,2.753541355053351625e-02,1.829773540577609764e-32,1.073480487051396010e-01,2.365457071065767456e-31,1.801784504286722127e-02,3.548993200020804488e-31,5.895637218504812954e-02,7.538935980638475387e-33,5.157123942355198651e-04,7.812942280658774931e-32,4.829120624386850497e-02,4.565376389906404155e-31,2.911285523936220712e-02,1.815959943477817696e-31,4.247677076669811066e-04,5.518471395753639509e-31,3.094276159871730061e-02,1.398273933752624182e-31,4.106289018565041637e-02,1.436170754685031794e-31,1.211081104771350413e-02,2.468819007154738196e-32,1.093382159313742051e-03,7.289333724349772862e-32,2.250825641915642564e-02,1.244289365501328835e-31,3.925868025832013331e-02,1.175126522548641610e-31
3.197132114025909554e-05,2.474483598196689366e-32,4.480933411158948346e-03,3.777729112641816913e-32,5.653055967130031501e-02,8.773621529269897789e-32,9.539615365100212463e-02,2.673247228314947122e-31,4.254005738240206210e-04,1.049301183969597741e-31,5.963634021645485006e-02,8.478280585622624392e-32,1.482252931145688034e-02,7.090288640565363005e-31,1.579958613501551701e-02,2.804414771383469896e-31,4.734009654482140145e-02,5.372640978948862622e-31,1.270266809884136074e-02,6.634357003805341278e-32,4.523022594529938108e-03,1.737932166440024791e-31,3.478433981527780106e-02,2.745536125291701322e-33,3.477437592796185639e-02,1.461240971849538379e-31,7.774886915426318032e-03,8.053775057748595824e-33,2.137094184716701543e-03,2.240125521368270850e-32,2.301274090718578857e-02
9.545892545167486733e-33,3.628729303891030313e-04,1.081487982291734806e-31,1.465398097014285195e-02,8.626408206606360682e-33,8.645794445119905913e-02,1.146839267541776212e-31,5.297555120832221631e-02,1.094291213284972984e-31,2.431738431889389832e-02,6.361544323700022526e-32,2.612846495016494033e-02,4.065944920476956538e-31,4.443547700163961306e-02,4.045845906785085279e-31,1.777432137266206661e-04,3.952704143313215779e-31,3.094276159871727980e-02,1.096337777865592846e-31,3.739675881639523830e-02,2.172426916925323535e-31,3.992041836575281263e-03,6.475494334451745283e-32,9.866242600607358013e-03,1.543954780063413735e-31,3.584853872521531065e-02,2.020990156970760929e-32,2.921122042661085036e-02,1.105252897339606792e-31,4.970307013995495064e-03,2.963874937551676744e-32
1.165374608472801021e-05,1.097650873323793590e-31,2.037384786737875524e-03,5.470184075411196496e-34,3.466206731513776090e-02,1.230150395590977148e-31,9.860927157151457012e-02,5.690957615828697370e-32,1.095587222367063428e-02,4.147233168403880674e-31,5.464510503671504010e-02,3.713286482990476149e-31,8.082045864292478022e-04,5.771286397629274177e-31,4.645158774300493787e-02,1.724871395244168790e-31,1.882633951217088306e-02,8.799583282363361878e-32,4.523022594529939842e-03,2.670396271550988951e-31,3.759230864878206069e-02,2.104881324670535027e-32,2.627199135434624827e-02,3.130404722121824584e-31,5.488240528210665877e-04,8.757413774613478470e-32,1.465061184234265138e-02,1.401831064835229391e-31,3.529189803039241291e-02,5.869100067036793378e-32,2.451807389928623362e-02
1.242515612772096510e-32,1.460446931242121457e-04,9.373274676267978793e-34,7.482099722789455759e-03,9.935775338353183758e-32,6.213965240250889088e-02,6.060247511825250739e-32,8.016932086402536739e-02,4.197482389096303987e-31,1.477447752321068295e-03,3.981079868620776217e-31,5.373321741182861960e-02,1.192155137468294896e-31,1.159126221003715061e-02,2.161098347815461920e-31,1.931516483981438742e-02,7.134119153655659951e-32,4.106289018565035392e-02,1.351462374092656289e-31,3.992041836575276059e-03,3.717132165866038041e-33,1.400501896214155842e-02,1.057281418935784123e-31,3.752254802852682258e-02,3.913042075058792533e-32,1.695787135935834800e-02,6.997488012343101841e-34,1.527460231392471822e-04,2.427024510674325154e-31,1.839652418361725772e-02,1.427974535233064169e-31
4.248284970182347510e-06,6.012860587235297421e-32,9.066849500678426975e-04,8.835365923862858617e-32,2.001363944048567892e-02,7.943325926012210324e-32,8.569025643397162884e-02,3.136793965681558660e-31,3.987747024104887350e-02,3.294778549164569539e-31,2.558780795298815428e-02,5.708294361981790061e-33,2.374065410355092817e-02,3.337583193389248473e-31,3.865277986362333079e-02,3.622860685684206064e-32,2.363976622301143938e-04,1.191999871008925872e-31,3.478433981527774554e-02,4.930906782791279868e-32,2.627199135434624133e-02,3.853260884955196755e-32,4.925490363229903274e-05,2.629814517850486008e-31,2.221415009037652072e-02,2.202908552151531481e-32,3.377546469916701405e-02,7.183054906834707137e-32,1.008711585099825170e-02,2.373897497388125382e-31,1.336566623695137389e-03
1.443566239277178530e-32,5.824950722756384218e-05,1.379596886634634296e-31,3.693011102292841248e-03,3.507403282661164764e-32,4.104735140871722948e-02,1.965019564709259543e-31,8.960359991414465486e-02,3.931623552148714215e-32,6.074190022146352605e-03,3.103017008842359317e-33,5.146760475851500788e-02,2.017521177697808979e-31,8.949025111101167320e-04,2.776491573574954563e-32,4.402104519069000022e-02,1.043745670092647534e-32,1.211081104771350066e-02,1.098987623872419370e-32,9.866242600607330257e-03,2.654288517417701520e-31,3.752254802852682258e-02,3.333027074252127064e-31,1.294042614894391416e-02,2.042446213268146334e-32,2.416293460644223200e-03,1.101252158373433698e-31,2.739740963253805422e-02,3.048740631888129475e-32,2.854057686017090825e-02,2.672879762839091700e-32
1.547577751099209038e-06,3.931230499766578336e-33,3.961345311805234749e-04,2.911010322603383433e-32,1.101292110516111956e-02,9.738322133917912531e-32,6.602740627711173316e-02,2.257691217389794061e-33,6.685637035879081480e-02,1.259657315008421710e-31,3.025502163110379596e-03,1.518461482960105822e-31,4.871869458376793666e-02,1.248454608479633038e-31,9.712401763101485494e-03,8.751695345768987374e-32,2.139267187255144628e-02,4.151937101469808273e-33,3.477437592796185639e-02,1.798876051857512428e-31,5.488240528210701656e-04,2.450914137830675697e-32,2.221415009037652072e-02,3.562897508555339386e-32,3.182088720620687705e-02,1.393846383120689563e-32,4.459749862813206997e-03,2.365416437175841014e-33,7.320761655900852143e-03,1.011617832284028066e-31,2.970701875437656639e-02
1.376218567554768781e-32,2.303999886936029614e-05,4.583072041071095760e-32,1.771693320384652151e-03,8.608577945280575308e-32,2.538970542408538686e-02,1.515721950403281268e-32,8.336905540197747655e-02,2.836615289418802425e-31,2.947404040344045809e-02,4.442469668888510552e-31,2.696973936491840751e-02,4.719974782364288745e-31,2.128351470956760250e-02,2.554610956518422415e-32,3.442918601793991396e-02,1.239727274452143215e-31,1.093382159313745303e-03,1.250529387158294217e-31,3.584853872521528984e-02,1.316465610645063032e-31,1.695787135935833412e-02,7.420182866245778031e-32,2.416293460644230139e-03,5.576304580455241421e-33,2.957791962723000517e-02,4.949160623511167170e-32,2.305756453430603259e-02,1.132865652490561261e-31,6.400175383542132000e-04,1.091923561205288604e-31
5.630061151698394226e-07,6.196606773107045884e-32,1.703040863334069773e-04,9.564877642712038971e-32,5.824324258561658710e-03,3.702776773251622680e-32,4.651216739775140829e-02,3.073337794135953359e-31,8.055863427540448096e-02,4.041476139769382079e-31,2.890488857298077231e-03,9.139443357603879141e-31,4.890361707887270343e-02,1.343226442730778748e-31,8.365820934100135506e-04,5.226256503671147699e-32,4.155471368788336145e-02,1.378461108616530134e-31,7.774886915426327573e-03,3.998528336463456801e-32,1.465061184234265138e-02,3.551831102766830991e-33,3.377546469916701405e-02,1.126622684060369606e-31,4.459749862813206997e-03,6.565317726416404421e-32,1.003793305301149512e-02,7.328818696324681918e-32,3.113685300900906686e-02,1.379552233921131174e-32,1.457994679899887736e-02
1.997651196257263302e-32,9.042643868544526071e-06,1.677987915168960500e-32,8.294739364103240154e-04,5.521833086416850943e-32,1.489283520939511073e-02,2.279782922985489819e-31,6.833770916669988649e-02,1.465464163961949303e-31,5.522181023030505592e-02,3.858512645257007444e-31,4.905548493234446368e-03,1.852661575956832239e-31,4.435611767171656478e-02,1.603020387678618711e-32,8.594802102106214453e-03,1.266538455298940790e-31,2.250825641915642564e-02,3.214946897980602597e-33,2.921122042661082260e-02,1.296292304955617736e-31,1.527460231392470738e-04,8.669438302054865483e-32,2.739740963253806463e-02,2.389458989597071982e-34,2.305756453430602565e-02,9.567977717401370144e-32,1.164451936546782314e-04,3.086016657599179742e-31,1.788638295344686588e-02,1.219052605921275431e-31
2.044493949793685638e-07,3.745859455012313596e-32,7.217182120905405688e-05,4.398046513328748310e-32,2.978749204157210822e-03,1.753113756545787531e-31,3.054118521010039389e-02,9.277765697676862100e-32,7.985093628465839144e-02,5.584137843323651982e-32,2.126386661719761526e-02,1.094640570255599981e-31,2.829079619507426577e-02,1.266651896844282762e-32,1.891874883133884758e-02,1.129098467250179195e-31,3.128693890540853312e-02,5.102028741387957406e-32,2.137094184716702844e-03,5.633592235394296373e-32,3.529189803039241291e-02,2.521827380339050527e-31,1.008711585099825343e-02,4.377246348883929173e-32,7.320761655900842602e-03,9.281649758316528392e-32,3.113685300900903910e-02,3.617373980713767530e-31,1.176666730946514770e-02,1.693722935435203305e-31,1.834498591000294221e-03
2.306649051939937237e-32,3.523063015671811875e-06,5.475454855668535943e-32,3.801581245692992809e-04,1.111509837921394864e-31,8.358992223552220990e-03,7.784936841809332630e-32,5.096116488844262826e-02,4.243023652968227152e-32,7.168778744886904197e-02,3.326005493938600546e-32,1.025501326792161534e-03,1.543270915388355566e-33,4.667335673505284416e-02,5.048876667684580895e-32,7.031004358061397792e-04,1.648706374407065388e-31,3.925868025832009167e-02,3.696189893204559153e-32,4.970307013995485523e-03,1.007003920798768058e-31,1.839652418361725772e-02,1.752527372484539405e-31,2.854057686017089090e-02,8.191538359174555240e-32,6.400175383542136337e-04,2.626517013263741049e-32,1.788638295344686588e-02,1.291916686493700396e-31,2.723018322216787940e-02,2.391067642186658214e-33
7.408054397509941542e-08,8.247959427287282714e-33,3.019056623167055051e-05,1.021603058344605280e-31,1.480093701706883822e-03,3.408090993706830172e-34,1.894172169423779736e-02,2.808902909045246475e-32,6.924685548092682219e-02,4.072218884016084676e-33,4.511477300657670136e-02,7.428365767167206321e-32,6.968072072784021499e-03,3.214139393515747869e-32,4.049478026077423659e-02,1.164861841872963306e-31,7.924675140590189612e-03,1.456024179750496379e-31,2.301274090718576429e-02,3.979949044661402898e-32,2.451807389928619199e-02,1.522005703965237195e-31,1.336566623695137823e-03,2.927521783599918676e-32,2.970701875437657680e-02,9.585653845882125939e-32,1.457994679899887389e-02,1.406703409881958590e-31,1.834498591000295956e-03,1.776002008160829169e-34,2.501292903201807888e-02
